path,start_times,end_times
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_sit/background_noise_nothing/recording_2/outward_facing_mic.wav,"[0.93, 1.09, 1.6, 2.44, 3.73, 4.31, 5.62, 7.4, 8.46]","[1.09, 1.5050000000000001, 2.015, 2.855, 4.145, 4.725, 6.035, 7.815, 8.875]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_sit/background_noise_nothing/recording_3/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_sit/background_noise_nothing/recording_4/outward_facing_mic.wav,"[0.9, 1.38, 1.54, 2.82, 2.98, 3.26, 3.42, 4.98, 5.14, 5.53, 5.69, 5.91, 6.07, 7.22, 7.91, 9.23]","[1.315, 1.54, 1.955, 2.98, 3.26, 3.42, 3.835, 5.14, 5.53, 5.69, 5.91, 6.07, 6.485, 7.635, 8.325, 9.645]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_sit/background_noise_nothing/recording_5/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_sit/background_noise_nothing/recording_6/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_sit/background_noise_nothing/recording_7/outward_facing_mic.wav,[5.8],[6.215]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_sit/background_noise_nothing/recording_8/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_sit/background_noise_nothing/recording_9/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_sit/background_noise_someone_else_cough/recording_0/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_sit/background_noise_someone_else_cough/recording_1/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_sit/background_noise_someone_else_cough/recording_10/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_sit/background_noise_someone_else_cough/recording_11/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_sit/background_noise_someone_else_cough/recording_2/outward_facing_mic.wav,"[1.04, 1.24, 1.41, 1.57, 2.09, 3.27, 3.43, 5.84, 6.0, 6.16, 6.32, 6.49, 6.65, 6.81, 6.97, 7.22, 7.38, 7.54, 7.73, 7.89, 8.92]","[1.24, 1.41, 1.57, 1.985, 2.505, 3.43, 3.845, 6.0, 6.16, 6.32, 6.49, 6.65, 6.81, 6.97, 7.22, 7.38, 7.54, 7.73, 7.89, 8.305, 9.334999999999999]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_sit/background_noise_someone_else_cough/recording_3/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_sit/background_noise_someone_else_cough/recording_4/outward_facing_mic.wav,"[1.45, 2.22, 2.38, 3.81, 3.97, 5.02, 5.18, 5.34, 5.5, 5.8, 5.96, 7.3, 8.24]","[1.865, 2.38, 2.795, 3.97, 4.385, 5.18, 5.34, 5.5, 5.8, 5.96, 6.375, 7.715, 8.655]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_sit/background_noise_someone_else_cough/recording_5/outward_facing_mic.wav,[7.14],[7.555]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_sit/background_noise_someone_else_cough/recording_6/outward_facing_mic.wav,"[0.42, 0.62, 4.27]","[0.62, 1.035, 4.685]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_sit/background_noise_someone_else_cough/recording_7/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_sit/background_noise_someone_else_cough/recording_8/outward_facing_mic.wav,"[1.23, 2.01, 2.17, 2.67, 2.83, 3.88, 4.04, 4.98, 6.56, 6.72, 7.76, 7.92, 8.11, 8.27, 8.84]","[1.645, 2.17, 2.585, 2.83, 3.245, 4.04, 4.455, 5.3950000000000005, 6.72, 7.135, 7.92, 8.11, 8.27, 8.684999999999999, 9.254999999999999]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_sit/background_noise_someone_else_cough/recording_9/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_sit/background_noise_traffic/recording_0/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_sit/background_noise_traffic/recording_1/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_sit/background_noise_traffic/recording_10/outward_facing_mic.wav,"[0.72, 1.34, 1.5, 2.74, 2.9, 3.34, 3.5, 4.26, 4.42, 5.84, 6.0]","[1.135, 1.5, 1.915, 2.9, 3.315, 3.5, 3.915, 4.42, 4.835, 6.0, 6.415]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_sit/background_noise_traffic/recording_11/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_sit/background_noise_traffic/recording_2/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_sit/background_noise_traffic/recording_3/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_sit/background_noise_traffic/recording_4/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_sit/background_noise_traffic/recording_5/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_sit/background_noise_traffic/recording_6/outward_facing_mic.wav,"[0.91, 1.07, 1.41, 1.57, 2.91, 3.07, 3.35, 3.51, 4.84, 5.0, 6.61, 6.77, 6.93, 7.09, 7.25, 7.44, 7.6, 7.76, 8.81]","[1.07, 1.41, 1.57, 1.985, 3.07, 3.35, 3.51, 3.925, 5.0, 5.415, 6.77, 6.93, 7.09, 7.25, 7.44, 7.6, 7.76, 8.174999999999999, 9.225]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_sit/background_noise_traffic/recording_7/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_sit/background_noise_traffic/recording_8/outward_facing_mic.wav,"[0.95, 1.11, 1.27, 1.55, 2.09, 2.25, 3.55, 3.71, 3.87, 4.59, 4.75, 6.23, 6.39, 7.2, 7.36]","[1.11, 1.27, 1.55, 1.965, 2.25, 2.665, 3.71, 3.87, 4.285, 4.75, 5.165, 6.39, 6.805, 7.36, 7.775]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_sit/background_noise_traffic/recording_9/outward_facing_mic.wav,[1.78],[2.195]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_walk/background_noise_music/recording_0/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_walk/background_noise_music/recording_1/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_walk/background_noise_music/recording_10/outward_facing_mic.wav,"[1.08, 1.24, 1.51, 1.67, 3.7, 3.86, 4.28, 4.44, 6.34, 6.5, 6.86, 7.02, 8.09, 8.25, 8.41, 8.67, 8.83, 9.39, 9.55, 10.77, 10.93, 11.28, 11.44]","[1.24, 1.51, 1.67, 2.085, 3.86, 4.2749999999999995, 4.44, 4.855, 6.5, 6.86, 7.02, 7.435, 8.25, 8.41, 8.67, 8.83, 9.245, 9.55, 9.965, 10.93, 11.28, 11.44, 11.854999999999999]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_walk/background_noise_music/recording_11/outward_facing_mic.wav,"[0.08, 0.24, 1.01, 1.17, 2.38, 2.54, 2.82, 2.98, 4.02, 4.18, 4.66, 4.82, 5.86, 6.02, 6.48, 6.64, 7.6]","[0.24, 0.655, 1.17, 1.585, 2.54, 2.82, 2.98, 3.395, 4.18, 4.595, 4.82, 5.235, 6.02, 6.435, 6.64, 7.055, 8.014999999999999]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_walk/background_noise_music/recording_2/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_walk/background_noise_music/recording_3/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_walk/background_noise_music/recording_4/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_walk/background_noise_music/recording_5/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_walk/background_noise_music/recording_6/outward_facing_mic.wav,[5.47],[5.885]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_walk/background_noise_music/recording_7/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_walk/background_noise_music/recording_8/outward_facing_mic.wav,"[0.06, 0.22, 0.38, 0.55, 0.71, 0.87, 2.31, 2.47, 3.03, 3.19, 3.72, 3.88, 5.05, 5.21, 5.46, 5.62, 5.95, 6.11, 6.49, 6.66, 7.93, 8.09, 8.42]","[0.22, 0.38, 0.55, 0.71, 0.87, 1.285, 2.47, 2.8850000000000002, 3.19, 3.605, 3.88, 4.295, 5.21, 5.46, 5.62, 5.95, 6.11, 6.49, 6.66, 7.075, 8.09, 8.42, 8.834999999999999]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_walk/background_noise_music/recording_9/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_walk/background_noise_nothing/recording_0/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_walk/background_noise_nothing/recording_1/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_walk/background_noise_nothing/recording_10/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_walk/background_noise_nothing/recording_11/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_walk/background_noise_nothing/recording_2/outward_facing_mic.wav,[1.41],[1.825]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_walk/background_noise_nothing/recording_3/outward_facing_mic.wav,"[0.29, 0.45, 0.61, 0.77, 0.93, 2.35, 2.51, 2.8, 2.96, 4.57, 4.73, 4.89, 5.05, 5.21, 6.8, 6.97, 7.2, 7.36]","[0.45, 0.61, 0.77, 0.93, 1.345, 2.51, 2.8, 2.96, 3.375, 4.73, 4.89, 5.05, 5.21, 5.625, 6.97, 7.2, 7.36, 7.775]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_walk/background_noise_nothing/recording_4/outward_facing_mic.wav,[6.24],[6.655]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_walk/background_noise_nothing/recording_5/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_walk/background_noise_nothing/recording_6/outward_facing_mic.wav,"[0.22, 0.8, 0.96, 2.04, 2.2, 2.47, 2.63, 2.97, 3.13, 3.46, 3.62, 4.85, 5.29, 5.84, 6.74]","[0.635, 0.96, 1.375, 2.2, 2.47, 2.63, 2.97, 3.13, 3.46, 3.62, 4.035, 5.265, 5.705, 6.255, 7.155]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_walk/background_noise_nothing/recording_7/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_walk/background_noise_nothing/recording_8/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_walk/background_noise_nothing/recording_9/outward_facing_mic.wav,"[0.82, 1.18, 1.34, 1.63, 1.79, 3.31, 3.74, 3.9, 5.19, 5.5, 5.66, 6.03, 6.19, 7.57]","[1.18, 1.34, 1.63, 1.79, 2.205, 3.725, 3.9, 4.3149999999999995, 5.5, 5.66, 6.03, 6.19, 6.605, 7.985]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_walk/background_noise_someone_else_cough/recording_0/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_walk/background_noise_someone_else_cough/recording_1/outward_facing_mic.wav,"[0.54, 0.7, 1.47, 1.63, 1.95, 2.11, 3.7, 4.49, 4.65, 4.95, 5.11, 6.11, 6.79, 8.06, 8.22, 8.64, 8.8, 9.06, 9.22, 10.15, 10.31, 10.84, 11.0]","[0.7, 1.115, 1.63, 1.95, 2.11, 2.525, 4.115, 4.65, 4.95, 5.11, 5.525, 6.525, 7.205, 8.22, 8.635, 8.8, 9.06, 9.22, 9.635, 10.31, 10.725, 11.0, 11.415]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_walk/background_noise_someone_else_cough/recording_10/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_walk/background_noise_someone_else_cough/recording_11/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_walk/background_noise_someone_else_cough/recording_2/outward_facing_mic.wav,"[1.3, 4.72, 7.16]","[1.715, 5.135, 7.575]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_walk/background_noise_someone_else_cough/recording_3/outward_facing_mic.wav,"[0.74, 0.9, 1.35, 2.81, 2.97, 3.38, 3.73, 3.89, 5.73, 6.04, 6.25, 6.41, 8.0, 8.31]","[0.9, 1.315, 1.7650000000000001, 2.97, 3.38, 3.73, 3.89, 4.305, 6.04, 6.25, 6.41, 6.825, 8.31, 8.725]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_walk/background_noise_someone_else_cough/recording_4/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_walk/background_noise_someone_else_cough/recording_5/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_walk/background_noise_someone_else_cough/recording_6/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_walk/background_noise_someone_else_cough/recording_7/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_walk/background_noise_someone_else_cough/recording_8/outward_facing_mic.wav,"[1.2, 1.64, 1.8, 3.21, 3.37, 3.53, 3.69, 3.85, 4.07, 4.23, 4.39, 4.55, 4.71, 6.04, 6.2, 7.83, 7.99, 8.15, 8.31, 8.47]","[1.615, 1.8, 2.215, 3.37, 3.53, 3.69, 3.85, 4.07, 4.23, 4.39, 4.55, 4.71, 5.125, 6.2, 6.615, 7.99, 8.15, 8.31, 8.47, 8.885]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_walk/background_noise_someone_else_cough/recording_9/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_walk/background_noise_traffic/recording_0/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_walk/background_noise_traffic/recording_1/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_walk/background_noise_traffic/recording_10/outward_facing_mic.wav,"[0.4, 0.56, 0.98, 1.14, 2.66, 2.82, 2.98, 3.16, 3.32, 3.48, 3.66, 3.82, 5.19, 5.35, 5.51, 5.67, 5.83, 7.54, 7.7, 7.86, 8.02, 8.18, 8.34, 8.5, 8.66, 9.68, 9.84]","[0.56, 0.9750000000000001, 1.14, 1.555, 2.82, 2.98, 3.16, 3.32, 3.48, 3.66, 3.82, 4.234999999999999, 5.35, 5.51, 5.67, 5.83, 6.245, 7.7, 7.86, 8.02, 8.18, 8.34, 8.5, 8.66, 9.075, 9.84, 10.254999999999999]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_walk/background_noise_traffic/recording_11/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_walk/background_noise_traffic/recording_2/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_walk/background_noise_traffic/recording_3/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_walk/background_noise_traffic/recording_4/outward_facing_mic.wav,[1.57],[1.985]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_walk/background_noise_traffic/recording_5/outward_facing_mic.wav,"[1.31, 1.47, 1.95, 2.11, 2.61, 2.77, 4.06, 4.42, 4.58, 5.92, 6.08, 6.29, 6.45, 6.61, 6.88, 7.04, 8.5, 8.66, 9.54, 9.7, 10.23, 10.39]","[1.47, 1.885, 2.11, 2.525, 2.77, 3.185, 4.42, 4.58, 4.995, 6.08, 6.29, 6.45, 6.61, 6.88, 7.04, 7.455, 8.66, 9.075, 9.7, 10.114999999999998, 10.39, 10.805]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_walk/background_noise_traffic/recording_6/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_walk/background_noise_traffic/recording_7/outward_facing_mic.wav,"[1.05, 1.21, 1.38, 1.54, 1.7, 3.11, 3.27, 3.5, 3.66, 4.1, 4.26, 5.71, 5.87, 6.03, 6.21, 6.37, 6.78, 6.94]","[1.21, 1.38, 1.54, 1.7, 2.1149999999999998, 3.27, 3.5, 3.66, 4.075, 4.26, 4.675, 5.87, 6.03, 6.21, 6.37, 6.78, 6.94, 7.355]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_walk/background_noise_traffic/recording_8/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/74534/mov_walk/background_noise_traffic/recording_9/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_sit/background_noise_music/recording_0/outward_facing_mic.wav,"[6.66, 6.82, 7.05, 7.21]","[6.82, 7.05, 7.21, 7.625]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_sit/background_noise_music/recording_1/outward_facing_mic.wav,"[0.48, 0.64, 1.06, 1.22, 2.2, 2.36, 2.6, 2.76, 3.94, 4.1, 4.26, 4.42, 4.59, 4.75, 5.4, 5.56, 6.81, 6.97, 7.18, 7.34]","[0.64, 1.055, 1.22, 1.635, 2.36, 2.6, 2.76, 3.175, 4.1, 4.26, 4.42, 4.59, 4.75, 5.165, 5.56, 5.975, 6.97, 7.18, 7.34, 7.755]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_sit/background_noise_music/recording_10/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_sit/background_noise_music/recording_11/outward_facing_mic.wav,"[3.66, 3.89, 7.13, 8.67, 10.6]","[3.89, 4.305, 7.545, 9.084999999999999, 11.014999999999999]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_sit/background_noise_music/recording_2/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_sit/background_noise_music/recording_3/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_sit/background_noise_music/recording_4/outward_facing_mic.wav,"[0.48, 0.64, 1.8, 1.96, 2.13, 2.29, 2.45, 3.28, 3.44, 4.76, 4.92, 5.14, 5.3, 6.29, 6.45, 7.08, 7.24, 9.34, 9.5, 9.66, 9.82, 10.65, 10.81]","[0.64, 1.055, 1.96, 2.13, 2.29, 2.45, 2.865, 3.44, 3.855, 4.92, 5.14, 5.3, 5.715, 6.45, 6.865, 7.24, 7.655, 9.5, 9.66, 9.82, 10.235, 10.81, 11.225]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_sit/background_noise_music/recording_5/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_sit/background_noise_music/recording_6/outward_facing_mic.wav,"[6.21, 6.37, 11.62, 11.81]","[6.37, 6.785, 11.81, 12.225]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_sit/background_noise_music/recording_7/outward_facing_mic.wav,"[2.47, 2.63, 2.79, 2.98, 3.88, 4.04, 5.34, 5.5, 5.7, 6.59, 8.04, 8.2, 9.11]","[2.63, 2.79, 2.98, 3.395, 4.04, 4.455, 5.5, 5.7, 6.115, 7.005, 8.2, 8.614999999999998, 9.524999999999999]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_sit/background_noise_music/recording_8/outward_facing_mic.wav,[5.0],[5.415]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_sit/background_noise_music/recording_9/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_sit/background_noise_nothing/recording_0/outward_facing_mic.wav,"[0.4, 0.56, 0.74, 0.9, 1.94, 2.1, 2.92, 3.08, 4.6, 4.76, 4.92, 5.08, 6.61, 6.77, 7.54, 7.7, 8.8, 8.96, 9.26, 9.42]","[0.56, 0.74, 0.9, 1.315, 2.1, 2.515, 3.08, 3.495, 4.76, 4.92, 5.08, 5.495, 6.77, 7.185, 7.7, 8.115, 8.96, 9.26, 9.42, 9.834999999999999]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_sit/background_noise_nothing/recording_1/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_sit/background_noise_nothing/recording_10/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_sit/background_noise_nothing/recording_11/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_sit/background_noise_nothing/recording_2/outward_facing_mic.wav,"[0.49, 1.37, 1.53, 1.69, 1.85, 2.58, 2.74, 3.59, 3.75, 3.91, 4.07, 4.79, 4.95, 5.11, 5.27, 6.27, 6.43, 7.59, 8.88, 9.04, 9.2]","[0.905, 1.53, 1.69, 1.85, 2.265, 2.74, 3.1550000000000002, 3.75, 3.91, 4.07, 4.485, 4.95, 5.11, 5.27, 5.685, 6.43, 6.845, 8.004999999999999, 9.04, 9.2, 9.614999999999998]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_sit/background_noise_nothing/recording_3/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_sit/background_noise_nothing/recording_4/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_sit/background_noise_nothing/recording_5/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_sit/background_noise_nothing/recording_6/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_sit/background_noise_nothing/recording_7/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_sit/background_noise_nothing/recording_8/outward_facing_mic.wav,"[5.15, 5.82, 6.02]","[5.565, 6.02, 6.435]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_sit/background_noise_nothing/recording_9/outward_facing_mic.wav,"[0.02, 0.18, 1.08, 1.24, 1.4, 1.56, 2.29, 2.45, 3.85, 4.01, 4.17, 4.33, 4.49, 4.65, 5.71, 5.87, 7.39, 7.55, 7.95, 8.11]","[0.18, 0.595, 1.24, 1.4, 1.56, 1.975, 2.45, 2.865, 4.01, 4.17, 4.33, 4.49, 4.65, 5.065, 5.87, 6.285, 7.55, 7.95, 8.11, 8.524999999999999]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_sit/background_noise_someone_else_cough/recording_0/outward_facing_mic.wav,"[7.62, 7.79, 7.95]","[7.79, 7.95, 8.365]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_sit/background_noise_someone_else_cough/recording_1/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_sit/background_noise_someone_else_cough/recording_10/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_sit/background_noise_someone_else_cough/recording_11/outward_facing_mic.wav,"[4.35, 4.55, 7.05, 9.7]","[4.55, 4.965, 7.465, 10.114999999999998]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_sit/background_noise_someone_else_cough/recording_2/outward_facing_mic.wav,"[4.63, 8.78, 9.07]","[5.045, 9.07, 9.485]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_sit/background_noise_someone_else_cough/recording_3/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_sit/background_noise_someone_else_cough/recording_4/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_sit/background_noise_someone_else_cough/recording_5/outward_facing_mic.wav,"[0.52, 1.57, 1.73, 1.89, 2.05, 3.01, 3.17, 3.33, 3.49, 4.68, 4.84, 6.02, 6.18, 6.34, 6.5, 7.23, 7.39, 8.28, 8.44]","[0.935, 1.73, 1.89, 2.05, 2.465, 3.17, 3.33, 3.49, 3.9050000000000002, 4.84, 5.255, 6.18, 6.34, 6.5, 6.915, 7.39, 7.805, 8.44, 8.854999999999999]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_sit/background_noise_someone_else_cough/recording_6/outward_facing_mic.wav,"[0.91, 1.07, 1.29, 1.45, 2.83, 2.99, 4.51, 4.67, 4.96, 5.12, 6.2, 6.36, 6.71, 6.87, 8.56, 8.72, 9.22, 9.38, 10.25, 10.41]","[1.07, 1.29, 1.45, 1.865, 2.99, 3.4050000000000002, 4.67, 4.96, 5.12, 5.535, 6.36, 6.71, 6.87, 7.285, 8.72, 9.135, 9.38, 9.795, 10.41, 10.825]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_sit/background_noise_someone_else_cough/recording_7/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_sit/background_noise_someone_else_cough/recording_8/outward_facing_mic.wav,[],[]
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_sit/background_noise_someone_else_cough/recording_9/outward_facing_mic.wav,"[0.16, 0.32, 0.48, 0.64, 2.07, 2.23, 2.39, 2.55, 2.71, 2.87, 3.9, 4.06, 5.07, 5.23, 5.39, 5.55, 6.06, 6.22]","[0.32, 0.48, 0.64, 1.055, 2.23, 2.39, 2.55, 2.71, 2.87, 3.285, 4.06, 4.475, 5.23, 5.39, 5.55, 5.965, 6.22, 6.635]"
/mnt/data728/datasets/coughvit-test-sets/cough-detection/84482/mov_sit/background_noise_traffic/recording_0/outward_facing_mic.wav,"[0.95, 1.98, 2.14, 3.8, 3.96, 4.17, 4.33, 4.89, 5.05, 6.11, 6.27, 7.34, 7.5, 7.75, 7.93, 9.1, 9.26]","[1.365, 2.14, 2.555, 3.96, 4.17, 4.33, 4.745, 5.05, 5.465, 6.27, 6.685, 7.5, 7.75, 7.93, 8.344999999999999, 9.26, 9.674999999999999]"
